State,County,Offense Category,count,State_Upper,County_Upper,state_name,county_name,fips
New Mexico,CHAVES,Stolen Property Offenses,102,NEW MEXICO,CHAVES,NEW MEXICO,CHAVES,35005
New Mexico,CIBOLA,Arson,4,NEW MEXICO,CIBOLA,NEW MEXICO,CIBOLA,35006
New Mexico,CIBOLA,Assault Offenses,470,NEW MEXICO,CIBOLA,NEW MEXICO,CIBOLA,35006
New Mexico,CIBOLA,Burglary/Breaking & Entering,43,NEW MEXICO,CIBOLA,NEW MEXICO,CIBOLA,35006
New Mexico,CIBOLA,Destruction/Damage/Vandalism of Property,115,NEW MEXICO,CIBOLA,NEW MEXICO,CIBOLA,35006
New Mexico,CIBOLA,Embezzlement,8,NEW MEXICO,CIBOLA,NEW MEXICO,CIBOLA,35006
New Mexico,CIBOLA,Fraud Offenses,5,NEW MEXICO,CIBOLA,NEW MEXICO,CIBOLA,35006
New Mexico,CIBOLA,Homicide Offenses,6,NEW MEXICO,CIBOLA,NEW MEXICO,CIBOLA,35006
New Mexico,CIBOLA,Kidnapping/Abduction,1,NEW MEXICO,CIBOLA,NEW MEXICO,CIBOLA,35006
New Mexico,CIBOLA,Larceny/Theft Offenses,27,NEW MEXICO,CIBOLA,NEW MEXICO,CIBOLA,35006
New Mexico,CIBOLA,Motor Vehicle Theft,68,NEW MEXICO,CIBOLA,NEW MEXICO,CIBOLA,35006
New Mexico,CIBOLA,Robbery,17,NEW MEXICO,CIBOLA,NEW MEXICO,CIBOLA,35006
New Mexico,CIBOLA,Sex Offenses,17,NEW MEXICO,CIBOLA,NEW MEXICO,CIBOLA,35006
New Mexico,CIBOLA,"Sex Offenses, Non-forcible",1,NEW MEXICO,CIBOLA,NEW MEXICO,CIBOLA,35006
New Mexico,CIBOLA,Stolen Property Offenses,11,NEW MEXICO,CIBOLA,NEW MEXICO,CIBOLA,35006
New Mexico,COLFAX,Assault Offenses,665,NEW MEXICO,COLFAX,NEW MEXICO,COLFAX,35007
New Mexico,COLFAX,Burglary/Breaking & Entering,68,NEW MEXICO,COLFAX,NEW MEXICO,COLFAX,35007
New Mexico,COLFAX,Destruction/Damage/Vandalism of Property,104,NEW MEXICO,COLFAX,NEW MEXICO,COLFAX,35007
New Mexico,COLFAX,Embezzlement,3,NEW MEXICO,COLFAX,NEW MEXICO,COLFAX,35007
New Mexico,COLFAX,Fraud Offenses,13,NEW MEXICO,COLFAX,NEW MEXICO,COLFAX,35007
New Mexico,COLFAX,Homicide Offenses,3,NEW MEXICO,COLFAX,NEW MEXICO,COLFAX,35007
New Mexico,COLFAX,Kidnapping/Abduction,12,NEW MEXICO,COLFAX,NEW MEXICO,COLFAX,35007
New Mexico,COLFAX,Larceny/Theft Offenses,51,NEW MEXICO,COLFAX,NEW MEXICO,COLFAX,35007
New Mexico,COLFAX,Motor Vehicle Theft,38,NEW MEXICO,COLFAX,NEW MEXICO,COLFAX,35007
New Mexico,COLFAX,Robbery,9,NEW MEXICO,COLFAX,NEW MEXICO,COLFAX,35007
New Mexico,COLFAX,Sex Offenses,20,NEW MEXICO,COLFAX,NEW MEXICO,COLFAX,35007
New Mexico,COLFAX,"Sex Offenses, Non-forcible",1,NEW MEXICO,COLFAX,NEW MEXICO,COLFAX,35007
New Mexico,COLFAX,Stolen Property Offenses,5,NEW MEXICO,COLFAX,NEW MEXICO,COLFAX,35007
New Mexico,CURRY,Arson,46,NEW MEXICO,CURRY,NEW MEXICO,CURRY,35009
New Mexico,CURRY,Assault Offenses,3703,NEW MEXICO,CURRY,NEW MEXICO,CURRY,35009
New Mexico,CURRY,Burglary/Breaking & Entering,673,NEW MEXICO,CURRY,NEW MEXICO,CURRY,35009
New Mexico,CURRY,Counterfeiting/Forgery,23,NEW MEXICO,CURRY,NEW MEXICO,CURRY,35009
New Mexico,CURRY,Destruction/Damage/Vandalism of Property,1083,NEW MEXICO,CURRY,NEW MEXICO,CURRY,35009
New Mexico,CURRY,Embezzlement,34,NEW MEXICO,CURRY,NEW MEXICO,CURRY,35009
New Mexico,CURRY,Extortion/Blackmail,15,NEW MEXICO,CURRY,NEW MEXICO,CURRY,35009
New Mexico,CURRY,Fraud Offenses,391,NEW MEXICO,CURRY,NEW MEXICO,CURRY,35009
New Mexico,CURRY,Homicide Offenses,10,NEW MEXICO,CURRY,NEW MEXICO,CURRY,35009
New Mexico,CURRY,Kidnapping/Abduction,39,NEW MEXICO,CURRY,NEW MEXICO,CURRY,35009
New Mexico,CURRY,Larceny/Theft Offenses,932,NEW MEXICO,CURRY,NEW MEXICO,CURRY,35009
New Mexico,CURRY,Motor Vehicle Theft,328,NEW MEXICO,CURRY,NEW MEXICO,CURRY,35009
New Mexico,CURRY,Robbery,44,NEW MEXICO,CURRY,NEW MEXICO,CURRY,35009
New Mexico,CURRY,Sex Offenses,153,NEW MEXICO,CURRY,NEW MEXICO,CURRY,35009
New Mexico,CURRY,"Sex Offenses, Non-forcible",20,NEW MEXICO,CURRY,NEW MEXICO,CURRY,35009
New Mexico,CURRY,Stolen Property Offenses,20,NEW MEXICO,CURRY,NEW MEXICO,CURRY,35009
New Mexico,DE BACA,Assault Offenses,114,NEW MEXICO,DE BACA,NEW MEXICO,DE BACA,35011
New Mexico,DE BACA,Burglary/Breaking & Entering,7,NEW MEXICO,DE BACA,NEW MEXICO,DE BACA,35011
New Mexico,DE BACA,Destruction/Damage/Vandalism of Property,14,NEW MEXICO,DE BACA,NEW MEXICO,DE BACA,35011
New Mexico,DE BACA,Fraud Offenses,4,NEW MEXICO,DE BACA,NEW MEXICO,DE BACA,35011
New Mexico,DE BACA,Homicide Offenses,12,NEW MEXICO,DE BACA,NEW MEXICO,DE BACA,35011
New Mexico,DE BACA,Larceny/Theft Offenses,27,NEW MEXICO,DE BACA,NEW MEXICO,DE BACA,35011
New Mexico,DE BACA,Motor Vehicle Theft,19,NEW MEXICO,DE BACA,NEW MEXICO,DE BACA,35011
New Mexico,DE BACA,Robbery,4,NEW MEXICO,DE BACA,NEW MEXICO,DE BACA,35011
New Mexico,DE BACA,Sex Offenses,30,NEW MEXICO,DE BACA,NEW MEXICO,DE BACA,35011
New Mexico,EDDY,Arson,77,NEW MEXICO,EDDY,NEW MEXICO,EDDY,35015
New Mexico,EDDY,Assault Offenses,8057,NEW MEXICO,EDDY,NEW MEXICO,EDDY,35015
New Mexico,EDDY,Burglary/Breaking & Entering,1256,NEW MEXICO,EDDY,NEW MEXICO,EDDY,35015
New Mexico,EDDY,Counterfeiting/Forgery,102,NEW MEXICO,EDDY,NEW MEXICO,EDDY,35015
New Mexico,EDDY,Destruction/Damage/Vandalism of Property,3077,NEW MEXICO,EDDY,NEW MEXICO,EDDY,35015
New Mexico,EDDY,Embezzlement,128,NEW MEXICO,EDDY,NEW MEXICO,EDDY,35015
New Mexico,EDDY,Extortion/Blackmail,43,NEW MEXICO,EDDY,NEW MEXICO,EDDY,35015
New Mexico,EDDY,Fraud Offenses,1448,NEW MEXICO,EDDY,NEW MEXICO,EDDY,35015
New Mexico,EDDY,Homicide Offenses,46,NEW MEXICO,EDDY,NEW MEXICO,EDDY,35015
New Mexico,EDDY,Kidnapping/Abduction,58,NEW MEXICO,EDDY,NEW MEXICO,EDDY,35015
New Mexico,EDDY,Larceny/Theft Offenses,5849,NEW MEXICO,EDDY,NEW MEXICO,EDDY,35015
New Mexico,EDDY,Motor Vehicle Theft,1287,NEW MEXICO,EDDY,NEW MEXICO,EDDY,35015
New Mexico,EDDY,Robbery,96,NEW MEXICO,EDDY,NEW MEXICO,EDDY,35015
New Mexico,EDDY,Sex Offenses,501,NEW MEXICO,EDDY,NEW MEXICO,EDDY,35015
New Mexico,EDDY,"Sex Offenses, Non-forcible",30,NEW MEXICO,EDDY,NEW MEXICO,EDDY,35015
New Mexico,EDDY,Stolen Property Offenses,71,NEW MEXICO,EDDY,NEW MEXICO,EDDY,35015
New Mexico,GRANT,Assault Offenses,462,NEW MEXICO,GRANT,NEW MEXICO,GRANT,35017
New Mexico,GRANT,Destruction/Damage/Vandalism of Property,7,NEW MEXICO,GRANT,NEW MEXICO,GRANT,35017
New Mexico,GRANT,Fraud Offenses,5,NEW MEXICO,GRANT,NEW MEXICO,GRANT,35017
New Mexico,GRANT,Homicide Offenses,1,NEW MEXICO,GRANT,NEW MEXICO,GRANT,35017
New Mexico,GRANT,Kidnapping/Abduction,5,NEW MEXICO,GRANT,NEW MEXICO,GRANT,35017
New Mexico,GRANT,Larceny/Theft Offenses,11,NEW MEXICO,GRANT,NEW MEXICO,GRANT,35017
New Mexico,GRANT,Motor Vehicle Theft,4,NEW MEXICO,GRANT,NEW MEXICO,GRANT,35017
New Mexico,GRANT,Robbery,9,NEW MEXICO,GRANT,NEW MEXICO,GRANT,35017
New Mexico,GRANT,Sex Offenses,2,NEW MEXICO,GRANT,NEW MEXICO,GRANT,35017
New Mexico,GUADALUPE,Assault Offenses,451,NEW MEXICO,GUADALUPE,NEW MEXICO,GUADALUPE,35019
New Mexico,GUADALUPE,Burglary/Breaking & Entering,6,NEW MEXICO,GUADALUPE,NEW MEXICO,GUADALUPE,35019
New Mexico,GUADALUPE,Destruction/Damage/Vandalism of Property,33,NEW MEXICO,GUADALUPE,NEW MEXICO,GUADALUPE,35019
New Mexico,GUADALUPE,Fraud Offenses,1,NEW MEXICO,GUADALUPE,NEW MEXICO,GUADALUPE,35019
New Mexico,GUADALUPE,Larceny/Theft Offenses,27,NEW MEXICO,GUADALUPE,NEW MEXICO,GUADALUPE,35019
New Mexico,GUADALUPE,Motor Vehicle Theft,28,NEW MEXICO,GUADALUPE,NEW MEXICO,GUADALUPE,35019
New Mexico,GUADALUPE,Sex Offenses,4,NEW MEXICO,GUADALUPE,NEW MEXICO,GUADALUPE,35019
New Mexico,GUADALUPE,"Sex Offenses, Non-forcible",1,NEW MEXICO,GUADALUPE,NEW MEXICO,GUADALUPE,35019
New Mexico,HIDALGO,Assault Offenses,204,NEW MEXICO,HIDALGO,NEW MEXICO,HIDALGO,35023
New Mexico,HIDALGO,Destruction/Damage/Vandalism of Property,9,NEW MEXICO,HIDALGO,NEW MEXICO,HIDALGO,35023
New Mexico,HIDALGO,Kidnapping/Abduction,5,NEW MEXICO,HIDALGO,NEW MEXICO,HIDALGO,35023
New Mexico,HIDALGO,Robbery,2,NEW MEXICO,HIDALGO,NEW MEXICO,HIDALGO,35023
New Mexico,HIDALGO,Sex Offenses,17,NEW MEXICO,HIDALGO,NEW MEXICO,HIDALGO,35023
New Mexico,HIDALGO,"Sex Offenses, Non-forcible",5,NEW MEXICO,HIDALGO,NEW MEXICO,HIDALGO,35023
New Mexico,LEA,Arson,28,NEW MEXICO,LEA,NEW MEXICO,LEA,35025
New Mexico,LEA,Assault Offenses,10575,NEW MEXICO,LEA,NEW MEXICO,LEA,35025
New Mexico,LEA,Bribery,19,NEW MEXICO,LEA,NEW MEXICO,LEA,35025
New Mexico,LEA,Burglary/Breaking & Entering,799,NEW MEXICO,LEA,NEW MEXICO,LEA,35025
New Mexico,LEA,Counterfeiting/Forgery,93,NEW MEXICO,LEA,NEW MEXICO,LEA,35025
New Mexico,LEA,Destruction/Damage/Vandalism of Property,2324,NEW MEXICO,LEA,NEW MEXICO,LEA,35025
New Mexico,LEA,Embezzlement,99,NEW MEXICO,LEA,NEW MEXICO,LEA,35025
New Mexico,LEA,Extortion/Blackmail,10,NEW MEXICO,LEA,NEW MEXICO,LEA,35025
New Mexico,LEA,Fraud Offenses,322,NEW MEXICO,LEA,NEW MEXICO,LEA,35025
New Mexico,LEA,Homicide Offenses,60,NEW MEXICO,LEA,NEW MEXICO,LEA,35025
New Mexico,LEA,Kidnapping/Abduction,317,NEW MEXICO,LEA,NEW MEXICO,LEA,35025
New Mexico,LEA,Larceny/Theft Offenses,1325,NEW MEXICO,LEA,NEW MEXICO,LEA,35025
New Mexico,LEA,Motor Vehicle Theft,508,NEW MEXICO,LEA,NEW MEXICO,LEA,35025
New Mexico,LEA,Robbery,204,NEW MEXICO,LEA,NEW MEXICO,LEA,35025
New Mexico,LEA,Sex Offenses,622,NEW MEXICO,LEA,NEW MEXICO,LEA,35025
New Mexico,LEA,"Sex Offenses, Non-forcible",3,NEW MEXICO,LEA,NEW MEXICO,LEA,35025
New Mexico,LEA,Stolen Property Offenses,302,NEW MEXICO,LEA,NEW MEXICO,LEA,35025
New Mexico,LINCOLN,Assault Offenses,226,NEW MEXICO,LINCOLN,NEW MEXICO,LINCOLN,35027
New Mexico,LINCOLN,Burglary/Breaking & Entering,12,NEW MEXICO,LINCOLN,NEW MEXICO,LINCOLN,35027
New Mexico,LINCOLN,Destruction/Damage/Vandalism of Property,5,NEW MEXICO,LINCOLN,NEW MEXICO,LINCOLN,35027
New Mexico,LINCOLN,Larceny/Theft Offenses,2,NEW MEXICO,LINCOLN,NEW MEXICO,LINCOLN,35027
New Mexico,LOS ALAMOS,Assault Offenses,263,NEW MEXICO,LOS ALAMOS,NEW MEXICO,LOS ALAMOS,35028
New Mexico,LOS ALAMOS,Burglary/Breaking & Entering,3,NEW MEXICO,LOS ALAMOS,NEW MEXICO,LOS ALAMOS,35028
New Mexico,LOS ALAMOS,Counterfeiting/Forgery,4,NEW MEXICO,LOS ALAMOS,NEW MEXICO,LOS ALAMOS,35028
New Mexico,LOS ALAMOS,Destruction/Damage/Vandalism of Property,17,NEW MEXICO,LOS ALAMOS,NEW MEXICO,LOS ALAMOS,35028
New Mexico,LOS ALAMOS,Embezzlement,2,NEW MEXICO,LOS ALAMOS,NEW MEXICO,LOS ALAMOS,35028
New Mexico,LOS ALAMOS,Fraud Offenses,37,NEW MEXICO,LOS ALAMOS,NEW MEXICO,LOS ALAMOS,35028
New Mexico,LOS ALAMOS,Homicide Offenses,3,NEW MEXICO,LOS ALAMOS,NEW MEXICO,LOS ALAMOS,35028
New Mexico,LOS ALAMOS,Kidnapping/Abduction,3,NEW MEXICO,LOS ALAMOS,NEW MEXICO,LOS ALAMOS,35028
New Mexico,LOS ALAMOS,Larceny/Theft Offenses,47,NEW MEXICO,LOS ALAMOS,NEW MEXICO,LOS ALAMOS,35028
New Mexico,LOS ALAMOS,Motor Vehicle Theft,10,NEW MEXICO,LOS ALAMOS,NEW MEXICO,LOS ALAMOS,35028
New Mexico,LOS ALAMOS,Sex Offenses,21,NEW MEXICO,LOS ALAMOS,NEW MEXICO,LOS ALAMOS,35028
New Mexico,LOS ALAMOS,Stolen Property Offenses,3,NEW MEXICO,LOS ALAMOS,NEW MEXICO,LOS ALAMOS,35028
New Mexico,MCKINLEY,Arson,4,NEW MEXICO,MCKINLEY,NEW MEXICO,MCKINLEY,35031
New Mexico,MCKINLEY,Assault Offenses,10575,NEW MEXICO,MCKINLEY,NEW MEXICO,MCKINLEY,35031
New Mexico,MCKINLEY,Bribery,13,NEW MEXICO,MCKINLEY,NEW MEXICO,MCKINLEY,35031
New Mexico,MCKINLEY,Burglary/Breaking & Entering,292,NEW MEXICO,MCKINLEY,NEW MEXICO,MCKINLEY,35031
New Mexico,MCKINLEY,Counterfeiting/Forgery,21,NEW MEXICO,MCKINLEY,NEW MEXICO,MCKINLEY,35031
New Mexico,MCKINLEY,Destruction/Damage/Vandalism of Property,1857,NEW MEXICO,MCKINLEY,NEW MEXICO,MCKINLEY,35031
New Mexico,MCKINLEY,Embezzlement,24,NEW MEXICO,MCKINLEY,NEW MEXICO,MCKINLEY,35031
New Mexico,MCKINLEY,Extortion/Blackmail,3,NEW MEXICO,MCKINLEY,NEW MEXICO,MCKINLEY,35031
New Mexico,MCKINLEY,Fraud Offenses,226,NEW MEXICO,MCKINLEY,NEW MEXICO,MCKINLEY,35031
New Mexico,MCKINLEY,Homicide Offenses,36,NEW MEXICO,MCKINLEY,NEW MEXICO,MCKINLEY,35031
New Mexico,MCKINLEY,Kidnapping/Abduction,27,NEW MEXICO,MCKINLEY,NEW MEXICO,MCKINLEY,35031
New Mexico,MCKINLEY,Larceny/Theft Offenses,878,NEW MEXICO,MCKINLEY,NEW MEXICO,MCKINLEY,35031
New Mexico,MCKINLEY,Motor Vehicle Theft,410,NEW MEXICO,MCKINLEY,NEW MEXICO,MCKINLEY,35031
New Mexico,MCKINLEY,Robbery,196,NEW MEXICO,MCKINLEY,NEW MEXICO,MCKINLEY,35031
New Mexico,MCKINLEY,Sex Offenses,343,NEW MEXICO,MCKINLEY,NEW MEXICO,MCKINLEY,35031
New Mexico,MCKINLEY,"Sex Offenses, Non-forcible",23,NEW MEXICO,MCKINLEY,NEW MEXICO,MCKINLEY,35031
New Mexico,MCKINLEY,Stolen Property Offenses,136,NEW MEXICO,MCKINLEY,NEW MEXICO,MCKINLEY,35031
New Mexico,MORA,Assault Offenses,131,NEW MEXICO,MORA,NEW MEXICO,MORA,35033
New Mexico,MORA,Destruction/Damage/Vandalism of Property,7,NEW MEXICO,MORA,NEW MEXICO,MORA,35033
New Mexico,MORA,Homicide Offenses,4,NEW MEXICO,MORA,NEW MEXICO,MORA,35033
New Mexico,MORA,Larceny/Theft Offenses,3,NEW MEXICO,MORA,NEW MEXICO,MORA,35033
New Mexico,MORA,Motor Vehicle Theft,1,NEW MEXICO,MORA,NEW MEXICO,MORA,35033
New Mexico,MORA,Sex Offenses,2,NEW MEXICO,MORA,NEW MEXICO,MORA,35033
New Mexico,OTERO,Arson,4,NEW MEXICO,OTERO,NEW MEXICO,OTERO,35035
New Mexico,OTERO,Assault Offenses,2917,NEW MEXICO,OTERO,NEW MEXICO,OTERO,35035
New Mexico,OTERO,Bribery,6,NEW MEXICO,OTERO,NEW MEXICO,OTERO,35035
New Mexico,OTERO,Burglary/Breaking & Entering,68,NEW MEXICO,OTERO,NEW MEXICO,OTERO,35035
New Mexico,OTERO,Counterfeiting/Forgery,35,NEW MEXICO,OTERO,NEW MEXICO,OTERO,35035
New Mexico,OTERO,Destruction/Damage/Vandalism of Property,497,NEW MEXICO,OTERO,NEW MEXICO,OTERO,35035
New Mexico,OTERO,Embezzlement,23,NEW MEXICO,OTERO,NEW MEXICO,OTERO,35035
New Mexico,OTERO,Extortion/Blackmail,1,NEW MEXICO,OTERO,NEW MEXICO,OTERO,35035
New Mexico,OTERO,Fraud Offenses,203,NEW MEXICO,OTERO,NEW MEXICO,OTERO,35035
New Mexico,OTERO,Homicide Offenses,4,NEW MEXICO,OTERO,NEW MEXICO,OTERO,35035
New Mexico,OTERO,Human Trafficking,3,NEW MEXICO,OTERO,NEW MEXICO,OTERO,35035
New Mexico,OTERO,Kidnapping/Abduction,11,NEW MEXICO,OTERO,NEW MEXICO,OTERO,35035
New Mexico,OTERO,Larceny/Theft Offenses,212,NEW MEXICO,OTERO,NEW MEXICO,OTERO,35035
New Mexico,OTERO,Motor Vehicle Theft,80,NEW MEXICO,OTERO,NEW MEXICO,OTERO,35035
New Mexico,OTERO,Robbery,15,NEW MEXICO,OTERO,NEW MEXICO,OTERO,35035
New Mexico,OTERO,Sex Offenses,65,NEW MEXICO,OTERO,NEW MEXICO,OTERO,35035
New Mexico,OTERO,"Sex Offenses, Non-forcible",1,NEW MEXICO,OTERO,NEW MEXICO,OTERO,35035
New Mexico,OTERO,Stolen Property Offenses,54,NEW MEXICO,OTERO,NEW MEXICO,OTERO,35035
New Mexico,QUAY,Assault Offenses,33,NEW MEXICO,QUAY,NEW MEXICO,QUAY,35037
New Mexico,QUAY,Burglary/Breaking & Entering,18,NEW MEXICO,QUAY,NEW MEXICO,QUAY,35037
New Mexico,QUAY,Counterfeiting/Forgery,2,NEW MEXICO,QUAY,NEW MEXICO,QUAY,35037
New Mexico,QUAY,Destruction/Damage/Vandalism of Property,106,NEW MEXICO,QUAY,NEW MEXICO,QUAY,35037
New Mexico,QUAY,Embezzlement,11,NEW MEXICO,QUAY,NEW MEXICO,QUAY,35037
New Mexico,QUAY,Extortion/Blackmail,2,NEW MEXICO,QUAY,NEW MEXICO,QUAY,35037
New Mexico,QUAY,Fraud Offenses,22,NEW MEXICO,QUAY,NEW MEXICO,QUAY,35037
New Mexico,QUAY,Homicide Offenses,4,NEW MEXICO,QUAY,NEW MEXICO,QUAY,35037
New Mexico,QUAY,Kidnapping/Abduction,5,NEW MEXICO,QUAY,NEW MEXICO,QUAY,35037
New Mexico,QUAY,Larceny/Theft Offenses,61,NEW MEXICO,QUAY,NEW MEXICO,QUAY,35037
New Mexico,QUAY,Motor Vehicle Theft,17,NEW MEXICO,QUAY,NEW MEXICO,QUAY,35037
New Mexico,QUAY,Robbery,1,NEW MEXICO,QUAY,NEW MEXICO,QUAY,35037
New Mexico,QUAY,Sex Offenses,18,NEW MEXICO,QUAY,NEW MEXICO,QUAY,35037
New Mexico,QUAY,Stolen Property Offenses,13,NEW MEXICO,QUAY,NEW MEXICO,QUAY,35037
New Mexico,ROOSEVELT,Arson,4,NEW MEXICO,ROOSEVELT,NEW MEXICO,ROOSEVELT,35041
New Mexico,ROOSEVELT,Assault Offenses,1549,NEW MEXICO,ROOSEVELT,NEW MEXICO,ROOSEVELT,35041
New Mexico,ROOSEVELT,Bribery,1,NEW MEXICO,ROOSEVELT,NEW MEXICO,ROOSEVELT,35041
New Mexico,ROOSEVELT,Burglary/Breaking & Entering,298,NEW MEXICO,ROOSEVELT,NEW MEXICO,ROOSEVELT,35041
New Mexico,ROOSEVELT,Counterfeiting/Forgery,6,NEW MEXICO,ROOSEVELT,NEW MEXICO,ROOSEVELT,35041
New Mexico,ROOSEVELT,Destruction/Damage/Vandalism of Property,423,NEW MEXICO,ROOSEVELT,NEW MEXICO,ROOSEVELT,35041
New Mexico,ROOSEVELT,Embezzlement,16,NEW MEXICO,ROOSEVELT,NEW MEXICO,ROOSEVELT,35041
New Mexico,ROOSEVELT,Extortion/Blackmail,1,NEW MEXICO,ROOSEVELT,NEW MEXICO,ROOSEVELT,35041
New Mexico,ROOSEVELT,Fraud Offenses,106,NEW MEXICO,ROOSEVELT,NEW MEXICO,ROOSEVELT,35041
New Mexico,ROOSEVELT,Homicide Offenses,16,NEW MEXICO,ROOSEVELT,NEW MEXICO,ROOSEVELT,35041
New Mexico,ROOSEVELT,Human Trafficking,1,NEW MEXICO,ROOSEVELT,NEW MEXICO,ROOSEVELT,35041
New Mexico,ROOSEVELT,Kidnapping/Abduction,60,NEW MEXICO,ROOSEVELT,NEW MEXICO,ROOSEVELT,35041
New Mexico,ROOSEVELT,Larceny/Theft Offenses,219,NEW MEXICO,ROOSEVELT,NEW MEXICO,ROOSEVELT,35041
New Mexico,ROOSEVELT,Motor Vehicle Theft,72,NEW MEXICO,ROOSEVELT,NEW MEXICO,ROOSEVELT,35041
New Mexico,ROOSEVELT,Robbery,26,NEW MEXICO,ROOSEVELT,NEW MEXICO,ROOSEVELT,35041
New Mexico,ROOSEVELT,Sex Offenses,142,NEW MEXICO,ROOSEVELT,NEW MEXICO,ROOSEVELT,35041
New Mexico,ROOSEVELT,Stolen Property Offenses,7,NEW MEXICO,ROOSEVELT,NEW MEXICO,ROOSEVELT,35041
New Mexico,SAN JUAN,Arson,138,NEW MEXICO,SAN JUAN,NEW MEXICO,SAN JUAN,35045
New Mexico,SAN JUAN,Assault Offenses,30726,NEW MEXICO,SAN JUAN,NEW MEXICO,SAN JUAN,35045
New Mexico,SAN JUAN,Bribery,95,NEW MEXICO,SAN JUAN,NEW MEXICO,SAN JUAN,35045
New Mexico,SAN JUAN,Burglary/Breaking & Entering,2975,NEW MEXICO,SAN JUAN,NEW MEXICO,SAN JUAN,35045
New Mexico,SAN JUAN,Counterfeiting/Forgery,214,NEW MEXICO,SAN JUAN,NEW MEXICO,SAN JUAN,35045
New Mexico,SAN JUAN,Destruction/Damage/Vandalism of Property,8569,NEW MEXICO,SAN JUAN,NEW MEXICO,SAN JUAN,35045
New Mexico,SAN JUAN,Embezzlement,93,NEW MEXICO,SAN JUAN,NEW MEXICO,SAN JUAN,35045
New Mexico,SAN JUAN,Extortion/Blackmail,144,NEW MEXICO,SAN JUAN,NEW MEXICO,SAN JUAN,35045
New Mexico,SAN JUAN,Fraud Offenses,2888,NEW MEXICO,SAN JUAN,NEW MEXICO,SAN JUAN,35045
New Mexico,SAN JUAN,Homicide Offenses,99,NEW MEXICO,SAN JUAN,NEW MEXICO,SAN JUAN,35045
New Mexico,SAN JUAN,Human Trafficking,4,NEW MEXICO,SAN JUAN,NEW MEXICO,SAN JUAN,35045
New Mexico,SAN JUAN,Kidnapping/Abduction,1050,NEW MEXICO,SAN JUAN,NEW MEXICO,SAN JUAN,35045
New Mexico,SAN JUAN,Larceny/Theft Offenses,6513,NEW MEXICO,SAN JUAN,NEW MEXICO,SAN JUAN,35045
New Mexico,SAN JUAN,Motor Vehicle Theft,2115,NEW MEXICO,SAN JUAN,NEW MEXICO,SAN JUAN,35045
New Mexico,SAN JUAN,Robbery,499,NEW MEXICO,SAN JUAN,NEW MEXICO,SAN JUAN,35045
New Mexico,SAN JUAN,Sex Offenses,2040,NEW MEXICO,SAN JUAN,NEW MEXICO,SAN JUAN,35045
New Mexico,SAN JUAN,"Sex Offenses, Non-forcible",9,NEW MEXICO,SAN JUAN,NEW MEXICO,SAN JUAN,35045
New Mexico,SAN JUAN,Stolen Property Offenses,418,NEW MEXICO,SAN JUAN,NEW MEXICO,SAN JUAN,35045
New Mexico,SAN MIGUEL,Arson,6,NEW MEXICO,SAN MIGUEL,NEW MEXICO,SAN MIGUEL,35047
New Mexico,SAN MIGUEL,Assault Offenses,1739,NEW MEXICO,SAN MIGUEL,NEW MEXICO,SAN MIGUEL,35047
New Mexico,SAN MIGUEL,Bribery,3,NEW MEXICO,SAN MIGUEL,NEW MEXICO,SAN MIGUEL,35047
New Mexico,SAN MIGUEL,Burglary/Breaking & Entering,158,NEW MEXICO,SAN MIGUEL,NEW MEXICO,SAN MIGUEL,35047
New Mexico,SAN MIGUEL,Counterfeiting/Forgery,20,NEW MEXICO,SAN MIGUEL,NEW MEXICO,SAN MIGUEL,35047
New Mexico,SAN MIGUEL,Destruction/Damage/Vandalism of Property,463,NEW MEXICO,SAN MIGUEL,NEW MEXICO,SAN MIGUEL,35047
New Mexico,SAN MIGUEL,Embezzlement,20,NEW MEXICO,SAN MIGUEL,NEW MEXICO,SAN MIGUEL,35047
New Mexico,SAN MIGUEL,Extortion/Blackmail,5,NEW MEXICO,SAN MIGUEL,NEW MEXICO,SAN MIGUEL,35047
New Mexico,SAN MIGUEL,Fraud Offenses,69,NEW MEXICO,SAN MIGUEL,NEW MEXICO,SAN MIGUEL,35047
New Mexico,SAN MIGUEL,Homicide Offenses,9,NEW MEXICO,SAN MIGUEL,NEW MEXICO,SAN MIGUEL,35047
New Mexico,SAN MIGUEL,Kidnapping/Abduction,61,NEW MEXICO,SAN MIGUEL,NEW MEXICO,SAN MIGUEL,35047
New Mexico,SAN MIGUEL,Larceny/Theft Offenses,240,NEW MEXICO,SAN MIGUEL,NEW MEXICO,SAN MIGUEL,35047
New Mexico,SAN MIGUEL,Motor Vehicle Theft,55,NEW MEXICO,SAN MIGUEL,NEW MEXICO,SAN MIGUEL,35047
New Mexico,SAN MIGUEL,Robbery,36,NEW MEXICO,SAN MIGUEL,NEW MEXICO,SAN MIGUEL,35047
New Mexico,SAN MIGUEL,Sex Offenses,101,NEW MEXICO,SAN MIGUEL,NEW MEXICO,SAN MIGUEL,35047
New Mexico,SAN MIGUEL,Stolen Property Offenses,48,NEW MEXICO,SAN MIGUEL,NEW MEXICO,SAN MIGUEL,35047
New Mexico,SANDOVAL,Arson,8,NEW MEXICO,SANDOVAL,NEW MEXICO,SANDOVAL,35043
New Mexico,SANDOVAL,Assault Offenses,903,NEW MEXICO,SANDOVAL,NEW MEXICO,SANDOVAL,35043
